review_id,app_id,text,voted_up,playtime_minutes,timestamp,sentiment_score,label
177492385,440,Finally No Hacker Bots Thanks TF2 Community.,True,20843,1729551707,0.1779,positive
176185586,440,"Team Fortress 2 is one of my favorite games and hat simulators of all time. It's not really much of a secret, given how many hours I've gotten in it plus the fact I've been playing it for over 10 years (although it was a while before I had a computer that could run it very well). It is more than just a game; it is a whole experience.

The gameplay is very addictive. The gunplay and counters feel just right, and no two classes play the same (which can't be said for some modern hero shooters). Team Fortress 2 showed that you only needed 9 classes maximum, instead of 20 or so. There are crates and microtransactions sure, but they aren't exactly forced upon you; you can simply get free item drops by just playing the game on servers (at least if they are secure VAC-enabled ones). A lot of the maps are very memorable; 2Fort, Dustbowl, Badwater etc. and a dozen of community created maps that would be too much to list here. Even with (non-cheating) singleplayer bots, the game is still very fun.

Personality and style wise, TF2 had the best a shooter game could ever have. The classes are all fun to witness, and even 17 years later they still feel irreplaceable, with perfect voice acting and beyond memorable and hilarious dialog. It's not like some other games where they are just generic, too. Each class was designed with shapes and silhouettes in mind, creating easily identifiable looks (i.e. if someone is outlined behind a wall, you could tell which class it is even from afar). The art-style of the game, inspired by J.C. Leyendecker, really made it timeless, and it still looks good to this day; an incredible feat for a game from 2007, a time when most games went for a muddy realistic look (a large portion of which haven't aged well visually). TF2 went for a heavily researched mixture of being cartoony and grounded, and it worked very, VERY well. It's not like some modern cartoony shooters that don't have reason behind the style, because this one does. There is also a story that is not forced upon you, being told through item descriptions, map objects, comics and shorts. It is wacky and adds a lot more to the game's world.

Now sure, the game has had its rough times. The Meet Your Match update was an attempt at making TF2 appeal to the e-sports scene, when really it was a game that you could pick up and just... play (hence why Quickplay was a thing). There was (currently remedied) also the botting crisis that lead to all sorts of different things (drama, campaigns, review bombings etc.). None of these affect my opinion on the game itself, however. You don't HAVE to play on Casual and Competitive; you can make your own server or join community ones. I only have minor criticisms with some weapon balancing decisions and bugs, but they aren't enough to lower my thoughts on the game. I do also wish that the classes had more unique lines for interacting with each other, rather than them being stuck to domination lines (think Left 4 Dead 2 or even Overwatch, where characters would refer to each other by name and talk if nearby).

I feel this review was long, long overdue (10 years overdue, even). I never really made serious reviews until now, but I figured I'd finally do so. Team Fortress 2 is not only one of the most important shooters, but also one of the most important games alone to me. It's a game that will never die to me, because even if the official servers shut off, you can still host your own and get others to join or play with singleplayer bots. Even playing with stock weapons is still fun. I'll probably still be playing in a decade or more from now. It just never gets old, even 17 years later.",True,76519,1727824367,0.9975,positive
175990300,440,"VALVUE
ADD THIS IT WILL BE SO FUNNY

IF A CHEATER IS CAUGHT USING CHESTING IN-GAME (TURN THE CHEATER INTO A POOTIS CHICKEN) THEN THEY WILL GET A COAL FOR Smissmas. Then banned from tf2",True,2871,1727573702,-0.8643,negative
175221450,440,"I'm not gonna blurb the whole history, but basically 7 years ago they removed a bunch of skill ceilings, ruining lots of guns and playstyles making previous sidegrades straight up or downgrades. Pyro got a bunch of nonsense which they've helped a little with (flame hitbox was mad broken). Then the updates stopped, and 4 years later or even sooner it was a bot infested hellscape you couldn't hope to play on official servers. They've done ban waves now so in that aspect it's playable again. Matchmaking hasn't been touched since release though so hope you don't mind putting 200hrs in to get the basics and researching playstyles/mechanics. 
   Even with all that there's lots to enjoy here. A shooter where firefights are more than a milisecond, unique playstyles, gamemodes, and communites. It's a game where you experience is what you make of it, like movement shooters? Play an explosives, scout, hell wrangler engie. More of a point and click? Sniper and spy will have you covered. Want a hero shooter less based in moba mechanics? Here you are. All the weapons are free, and for many there's even money to be made (hense bot crisis). If you're going to give it a shot, do your homework first and you'll have a wayy better time. I still probably consider this my favorite game, it's just gotten too disheartening playing in this state. This game introduced me to pc games and I'll always love it deeply, but please don't spend money on it. I need to see valve give more than half a shot to put my heart into it again.",False,61021,1726638469,0.4999,positive
174312217,440,"let me preface this by saying that i love this game.

however, the performance is terrible on my current pc, despite using mastercomfig. i've run this game on a potato in the past with better performance and frankly i'm at my wit's end. a game released in 2008 shouldn't run like this, ever.

one more thing: this game is infested with edgy and obnoxious kids. they spout things that would get them muted or banned almost anywhere else. if you don't like that, i suggest you disable voice chat.",False,42603,1725576229,-0.6393,negative
172694025,440,"Best game until I got banned by false report. TF2 anti-cheat banned me cuz i opened a file my freind sent me intentionally knowing it was cheats. Other than that, AMAZING game. New anti-cheat so much better and hope they keep adding more to the game. (Or make TF3)",True,3461,1724174850,0.7912,positive
171515734,440,"since the ban wave, this game become even better then it was. if you didnt know bots were going in the tf2 servers using aimbot to headshot all players and kick players and spam the mic with stuff. but one day, it just stopped, like all of the bots got banned so keep it up val!!!!!!!!!!!!!",True,5755,1722900244,-0.7482,negative
171400251,440,A Timeless Legendary Classic and thank to Valve. They finally banned the bots and game is playable once more.,True,61963,1722748169,-0.128,negative
170677245,440,they banned bots,True,49016,1721880290,-0.4588,negative
170517362,440,"I hate this game so much and I broke my mouse over it. Please ban the guy wearing Batman mask (you know who you are) this game fucking sucks


edited

7 months later i fw it now and now im the one dawning the batman mask. GO SOLDIER",True,368,1721695517,-0.8969,negative
170198196,440,"I heard about Valve doing a ban wave on bots and cheaters, so I decided to come back and play but then they removed mac support. Man, I'll miss the community MvM events!",False,172069,1721343681,0.1007,positive
170178506,440,"valve started working and actually banned the bots, you get my vote, but I want to continue",True,28430,1721322439,-0.1406,negative
169768432,440,Valve banned all cheaters,True,55693,1720877995,-0.7096,negative
169617663,440,"Valve finally got to work. I hope it is not Just a ban wave and the developer is finally back. This game made a man I am today, I am very happy to notice the improvements.",True,98825,1720723296,0.9025,positive
169569071,440,Valve ban cheater bots :) good.,True,45544,1720679177,-0.296,negative
169531916,440,they banned all the friendly snipers who played good music,False,25420,1720639943,0.6705,positive
169423532,440,"They actually Fix the literal Mann VS Machine #FixTF2 worked somehow.

Now we got an cheater problem since bot are gone, #FixVAC ??",True,193294,1720537953,-0.7622,negative
169274056,440,"It's a good game sir, they banned the bots.",True,90881,1720383377,-0.0258,neutral
169229427,440,"valeve maked good gamed, valve also ban bot (bad bot), sex is real 2043!!1",True,22637,1720350136,-0.3147,negative
169170452,440,They finally banned the bots. Amazing game.,True,407,1720292447,0.2023,positive
169136681,440,"Team Fortress 2, One of the classics. It's nearly 17 years old and it still holds up with a massive community that keeps the game alive. I played this game about 2 weeks after luanch with the orange box so i've been here for quite some time and even though the game has had a major cheater issue the game itself is still great. Me and my son have started to play this game once again and it's a blast.",True,38245,1720264721,0.7906,positive
169096815,440,"Genuinely one of the greatest games of all time, completely abandoned by Valve. They'll drop this fix removing the bots for a few weeks like last time, and it'll be back to shit. The audacity to continue monetizing this game with cosmetics is even worse. Fix the game Valve. You can tell you're not doing a good job when most of your community doesn't trust you to keep up the anti-cheat for more than a few weeks.

You know, I'm surprised. The whole summer and I haven't seen a single bot or cheater. I still don't fully trust Valve, and I don't think Deadlocked will last long, but I still know that, no matter what happens, I can always return to TF2. And that's respectable, for a company to make a game that stays incredible for so long. Still regret spending so much money on the game, but I digress. This game will (hopefully) last a lifetime.",True,26808,1720219913,-0.8689,negative
169004800,440,"Although a lot of bot hosters and cheaters have been getting banned, the game still has a lot of problems from all the neglect it has received for years now, I'm happy to see they're doing *something* but I am here hoping they continue to do it and keep doing better. We can do this",False,59319,1720126055,0.6249,positive
168999916,440,"Fun Game with Great roster of classes and gameplay mechanics, Ive only been playing the game since 2018 but fell in love with it. Valve dropped the ball with Tf2 when it can to mym and the matchmaking system. Plus Valve let the game stay in a bad state for almost a decade with the Bot crisis, hopefully going forward tf2 gets bare minimum of being maintained as a live service title. No big content updates needed just maintanence. Valve moved on from Tf2 a long time ago, and thats fine! I dont expect anything Huge content wise to come out for the game, My only hope, is that this game gets the bare minimum level of support, with it being still being marketed as a, monetary live service title, that still has an active micro economy / market. Despite my criticism, I still enjoy this game very much, and my martian self will continue to do so, for however long it lasts

(Also not that this is important, But the 7th comic imo, was a nice ending for Tf2)






(This Definitely has to be, one of my favorite First Person Shooters of all time. It's a very fun class based shooter with tons of charm and replay ability. However due to the bot problem it sadly had made casual unplayable for a Long time. Recently though I've heard about the ban waves towards the bots which is Great news! Although, I hope this becomes something for the longterm. 

#FixTf2) - older review",True,120612,1720121905,0.9938,positive
168889891,440,"[h1] VAC anti-cheat makes me consider trying to rocket jump irl.[/h1]
[i] Anyway 10/10, amazing game :>> [/i]
",True,33447,1720020803,0.5859,positive
168792147,440,"Full of bots and ppl who hack your PC via in game engine exploits, valve are not attending to this or fixing it.",False,19630,1719933537,-0.34,negative
168720814,440,"Don't you just love the silence after a great hammer has been swung?

Returning to this after years, since all the bots got banned.",True,8685,1719863491,-0.3111,negative
168651690,440,"A large number of bots and bot hosts have been banned, so for now, TF2 is in a bit of a better state at least.",True,74062,1719795240,0.0516,positive
168633737,440,"Нічого так і не змінилось. Після хвилі блокувань (під яку потрапив і мій аккаунт) у коммьюніті була надія що все зміниться і чітерів , ботів не буде в грі але одне но всі блокування було видано ручками робітниками валв ну і задетектило тільки один чіт лмаобокс . Ну і звичайно щось нове бани видаються по HWID (але це блокування легко обійти любим HWID Spoofer з гитхаб)тобто на всі аккаунти що були на комп'ютері теж банились навіть якщо на тому аккаунті не разу не запускався тф2 . І більша частина банів видавалась по репортам тобто якщо ви налаштували чіт на легітну гру і не грали по рейджу то вас не забанять і VAC як не працював так і не буде працювати тому що валв нормальний античіт не можуть зробити з 2002 року так що зараз зміниться? Рано чи пізно валв заспокоїться і все повернеться як і було . Так що я не рекомендую грати в ось це . І не бійтеся грати з N u l l c o r e :)",False,3385,1719777964,0.4588,positive
168588929,440,imagine losing tons of money from your bots getting banned,True,22383,1719743793,-0.6808,negative
168513257,440,Very happy to see valve do some thing to the bots after 6 years played for 3 hours and only saw 1 bot that got banned not kicked Fr banned in. 2 minutes keep it up,True,17711,1719680652,0.101,positive
168384330,440,"They fixed the anti cheat!!!! (it will not last but they finally did something)

Pyro is also by far the best charecter among a cast with no weak charecters, sorry I din't make the rules.",True,3481,1719558830,-0.4798,negative
168340207,440,"Valve recently released a ban wave for bots, but this needs to be more than that. We've had a bot banwave before and it only got worse the second time. Either Valve does something - genuinely does something - about the bots FOR GOOD or we will continue to fight against their games. Their brand new title is right around the corner - if Counter Strike and Team Fortress are to be examples, it should be clear what that game will become once Valve stops caring enough to do their intermittent ban waves. We as players need to see them implement a genuine bot detection and anti-cheat system besides manual ban buttons. The battle is won but this war isn't over. I will update this review if things continue to change for the better.",False,33009,1719509957,-0.8591,negative
168337260,440,"Just heard of a ban wave early morning 6/27. Maybe, maybe I can return to what was a beloved game that I would normally recommend to anyone enjoying FPS games.",True,138502,1719506929,0.6808,positive
168089441,440,Valve has banned a lot of the bots so now the game is playable again! Good job valve keep up the good work.,True,19282,1719235948,0.4753,positive
167968223,440,"I work better than the anti-cheat. And I don't even have a job. 
Fixing the bots isn't treadmill work. Do what you're supposed to do as a company.

#FixTF2",False,96930,1719108682,0.4404,positive
167962317,440,"One of the greatest games of all time.  But the bots and cheating is out of control.  Valve still makes plenty of money from this game, so why don't they invest in fixing it?  Fix this game and let it live on, please!!!",False,30198,1719101912,-0.3018,negative
167605880,440,"The game has become unplayable due to hacker bots that out number the human players. Every single match I try to play is swarmed with these horrible automated nightmares. Often named racist, homophobic, sexist or otherwise horrendous things. More often than not they will spam links in game chat that link to child pornography or scam sights where you give the people responsible ""protection money"" as a form of extortion. Valve is content with these practices as they have not taken any action to prevent such ""bots"" from becoming the majority of there users and as a result spreading such disgusting and destructive materials freely and openly. Legal action should be taken at bare minimum, and to see such apathy displayed is abominable on Valves part.",False,112517,1718684168,-0.9431,negative
167586431,440,"It WAS a good game, now its swarmed with aimbots, the game it´s in an unplayable state. ""Go to community servers"" some of you might say, but its a temporary solution that will not solve the bigger problem: harassment, doxxing, swatingm, chat spam (suspicious links, hate speech) among other things, cheaters and bot hosters can get away with this thanks to the radio silence Valve is giving us.

Valve does not care a bit about tf2, we know this because of the loot boxes, buggy or unoptimized maps, and an obsolete anti-cheat. Is not only tf2 but Counter Strike as well, Valve does not care about their games, and they don´t care about fixing them. If they want to release a new multiplayer game fine, but i won`t  be perfect or flawless, sooner or later it will present the same symptoms tf2 and CS are going through. If we want Valve to listen is with our wallets, reviews and news coverage. All i want is to play tf2 without worrying about having an awful expereince everytime I join a game",False,101854,1718656380,-0.6702,negative
167537234,440,Is it really that hard to implement a working anti cheat? #FixTF2,False,78252,1718591990,-0.7165,negative
167521790,440,"Brilliant game, love it, one of the best games ever created, loved by millions during the course of almost two decades. However, this may end soon. TF2 is being destroyed by bots and bot hosters cheating in the game, ruining the experience for everyone. If you don't believe me, play the game yourself, and you'll see how many bots there are. They will not stop at TF2. Bot hosters commit real life crimes to harass and ruin the lives of those who oppose them. The worst part? Valve has done nothing to fix this, yet something must be done to combat this. Do not buy anything in this game until valve takes proper action; do not give them money for their negligence.

https://save.tf

Edit: The bots are gone for now, however stay vigilant!",True,2234,1718570800,-0.1877,negative
167519650,440,Get it together Valve. Just cause you banned a few bots doesn't mean any of us are happy fix the Game fully.,False,50881,1718568555,0.1779,positive
167514771,440,THEY ACTUALLY BANNED THE BOTS. NEVERMIND OKAY WE'RE BACK.,True,917,1718563976,-0.2732,negative
167497378,440,this stays here until VAC starts working,False,13,1718548005,0.0,neutral
167475212,440,"Valve, how can you be so good at CS:GO but so bad at TF2? CS:GO has the trust system a great system to stop cheating, but you didn't add it, you have to see the writing on the wall right? there are bot hosters who activity make you look horrible, mainly because you don't care to deal with people who DOX, DDOX, SWAT, and more. How can you claim to be the best when you cant even deal with the smallest of issues, you cant even be bothered to ban the steam accounts of the bot hosters or the people who DOX",False,68671,1718523929,-0.826,negative
167459469,440,"Boo, I’m get murder by hacker. 





#fixtf2",False,16442,1718502354,-0.6908,negative
167373172,440,"Just a fun game.   Some people hack, stupid, kick them or go to another game.   But on whole there is a lot of fun with different types of games and balance is always good.",True,60845,1718404449,0.85,positive
167367948,440,I've been banned so I don't really care anymore... Hope this game does get an update eventually! And if it does I hope the community enjoys it.,False,58924,1718398712,0.5495,positive
167309203,440,"It seems Valve is really trying their best to combat the bot issue and is truly going in the right direction to #FixTF2. I played until 4 AM the other day with not even a single encounter with a bot or cheater (to my knowledge at least). It was probably the most fun I've ever had playing this game, and I recommend giving it a try if you turned away because of cheating.",True,29726,1718325954,0.861,positive
167283678,440,"Once loved game of all time in everyone's childhood. Now it is just infested with the plague of spinbots, cheaters and mic spammers. The game has being in a pathetic state in a long time, VAC is not even enforced properly because valve could not even bother hiring moderators for their servers. Their is a fix for this issue, just make it cost $3 to register a valve account so bots will have to pay to cheat and all the revenue will just go to improving VAC and moderation",False,12734,1718294268,-0.5946,negative
167275540,440,"This is genuinely psychotic.
Valve, I know you banned a lot of bots.
But not ALL are gone yet.
#fixtf2",True,335,1718285121,-0.25,negative
167257974,440,I thought CS2 cheating issue was worst until I saw the state of this game. Volvo pls fix.,False,504,1718255981,-0.8126,negative
167256757,440,"A once iconic game enjoyed by multiple generations of players, now an empty shell of it's former self. New players, beware. Valve has no shame and does not care. Valve is a billion dollar company that refuses to devote a single ounce of energy towards an out of control bot/cheating crisis that they've let fester for years upon years. To add insult to injury, this is the game that solidified the concept of loot boxes, which Valve continues to reap profits from to this very day while simultaneously letting the game devolve into a completely unplayable mess. Shameful.",False,160959,1718253616,-0.9379,negative
167251899,440,"Let me say this.
Team Fortress 2 is a good game.
I adore so many things about this game, to the point where it is one of my favourite games of all time, even if I'm still not good at it. The movement is rock solid, the characters and art style is amazing, the type of stuff you can do with the guns in the game is amazing and, at the time, unlike anything the world had ever seen at that point. It was, and still is, nothing like I've ever played.
..LazyPurple made the point a lot better.
But.
In it's current state, TF2 has been objectively left to rot in the sun on the Sahara Desert by Valve. As you've probably heard, the Casual Mode has been overrun by bots that pick one of the classes, most of the time Sniper, and have them spin in the air until an enemy appears, only then do they use the aimbot that is packaged with the bots (they pick Sniper because if you land a headshot, it can be a one hit kill to most classes, unless when the gun is charged by being scoped in, which is why they spin in a circle, then it becomes all classes). The bots also spam the chat with opportunities to advertise ""services"" protect being aimbotted (which is just forking over money and being scammed), as well as spamming the text and in-game voice chat with hateful messages, voices that were artificially created, and have them saying slurs.
And the worst part? Valve knows this. And they do nothing.
This isn't like Half-Life 2 Episode 3 where they don't announce anything for, at this point, over 17 years. No. They addressed it in an ambiguous message on Twitter, and turned off the ability to talk in the textbox or voice chat, leaving Free-2-Play players in the dust as they can't call for a Medic (which if you've played the game before, you know is a CRUCIAL GAMEPLAY ELEMENT) or really, do anything unless they pay for something on the marketplace.
And even THAT doesn't work as the bots purchase something AND THEN spam Casual lobbies.
None of this is coming from a place of hatred either. Granted, I haven't even played any Valve game from start to finish until 2021. Coming up on the 3 year anniversary of my Half-Life playthrough soon. This is coming from someone that loves this company wants to see them and their games at the best they can be. But instead we don't know what's going on right now. megascatterbomb's findings proves that if Valve tried, they can fix this, relatively quickly. But no. Why bother?
Don't buy anything for Team Fortress 2, whether that be from the in-game store or Marketplace.tf.
https://save.tf/
Free Palestine.",False,8886,1718245057,-0.6838,negative
167250416,440,"Completely broken in it's current state, infested with bots due to vac being useless against them and vac not being updated at all. All valve does is periodically stuff workshop content created by the community into loot boxes to sell. Not worth your time at this point and not fully free to play as being a free to play on an official valve server locks you out of all communication besides stock taunts and making your character nod or shake their head by manually moving the camera. Community servers have actually effective anti-cheats in place that stop bots and if i remember correctly allow free to plays to communicate but getting into one has iffy odds due to them usually being full and not usually playing regular game modes as much, as well as occasional ddos attempts by bot hosters. Not worth your time or money in the current state.",False,64321,1718242623,-0.5157,negative
167249028,440,"#FixTF2

Honest to god love this game. Finally got a better computer to be able to play it again, but even with my new hardware the bots are making it almost unplayable. Reviewing this out of love. Love you, TF2 <3


Edit: Bots are banned. Hope this lasts.",True,10980,1718240275,0.9757,positive
167232781,440,"I know I am going to get a lot of hate for saying this, but either I am EXTREMELY lucky, or this whole problem with cheater bots overrunning casual servers has been blown waaaay out of proportion. Matchmaking was almost instant as well... Sure, #fixTF2, but I personally believe (based on my experiences, maybe on that particular day all the bots had been kicked) that bringing the recent reviews down to Overwhelmingly Negative is a bit excessive. But who knows? I only have 300 hours in the game.",True,30669,1718218516,-0.7941,negative
167210566,440,i played sniper for one match and im being called a cheater,True,95613,1718194101,-0.2732,negative
167200510,440,"This game hasn't gotten a single major update since 2017 and yet its community is still alive

The loss of live service isn't killing the game

The loss of balance changes isn't killing the game

The lack of care from Valve is killing the game.

Bots, hacker, and other forms of cheaters run rampant in game severs, rendering most maps unplayable. Valve has done nothing but fall into greed to combat this.
Since the start of the bot crisis, Valve has

Given us a new gamemode
Added microtransactions at least twice a year, sometimes three times
Took the ability to chat from free to play accounts
fixed insignificant bugs
Given tf2 64bit
Allowed both teams to kick players at the same time

Out of these, only one, maybe two changes have somewhat affected the bots.
Now bots need to pay Valve to ruin the game, which again, allows Valve to profit off the bots.

I have personally experienced bot impersonation in VSH, to the point where I cannot even play the gamemode. The only mode of tf2 which isn't affected is MVM

TF2 in its current state is broken, Valve is monetizing a broken product and pretending all is fine. Do not pay Valve, do not fall complaisant. 
#FixTF2",False,186282,1718179790,-0.8749,negative
167158260,440,"Negative 03.07.2024
Removed the bots ? 
Yes
Banned Hosts ? 
Yes
Keep doing so ? 
I think so
Updates ? No


Negative 11.06.2024
#SaveTF2 I want to actually play the game and not ""find server without bot"" simulator",False,7598,1718120828,-0.7743,negative
